CID,MW,MF,TPSA,XL,HAC,HBDC,HBAC,RBC,SMILES,Charge,CBUC
1006401,452.4,C19H22BrN3O3S,78.1,2.4,27,1,5,6,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNS(=O)(=O)C3=CC=C(C=C3)Br,0,1
6623955,339.4,C18H17N3O2S,93.3,3.2,24,1,5,6,CCC1=CC=C(C=C1)NC(=O)CSC2=NN=C(C=C2)C3=CC=CO3,0,1
2968080,329.4,C16H19N5OS,102,3.4,23,1,6,7,CCC1=C(N=C(N=C1N2C(=N2)SCCOC3=CC=CC=C3)N)C,0,1
709215,323.4,C18H13NO3S,94.6,4.5,23,2,4,4,C1=CC=C(C=C1)C2=CC(=C(S2)NC(=O)C3=CC=CC=C3)C(=O)O,0,1
6462372,313.31,C16H15N3O4,81.6,2.2,23,0,6,5,CN(CC1=NC(=NO1)C2=CC=C(C=C2)OC)C(=O)C3=CC=CO3,0,1
4908234,294.3,C18H18N2O2,54.1,3.6,22,2,2,5,COC1=CC=CC2=C1C=C(N2)C(=O)NCCC3=CC=CC=C3,0,1
2795709,338.8,C17H23ClN2O3,49.8,3,23,0,3,3,CC(C)(C)OC(=O)N1CCCN(CC1)C(=O)C2=CC=C(C=C2)Cl,0,1
900107,233.23,C10H11N5O2,93.6,-1,17,1,4,2,C1CC2=NC3=C(N2C1)C(=O)N(C=N3)CC(=O)N,0,1
881060,328.4,C16H13FN4OS,95.2,3.3,23,2,5,4,C1=CC=C(C=C1)CC2=NN=C(S2)NC(=O)NC3=CC=C(C=C3)F,0,1
762907,245.28,C13H15N3O2,74.5,4,18,1,3,1,C1CCC(CC1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],0,1
5093321,311.36,C13H17N3O4S,96.4,1.6,21,1,6,5,CCOC(=O)NN=C1CN(C1)S(=O)(=O)C2=CC=C(C=C2)C,0,1
999470,362.8,C14H19ClN2O5S,84.5,0.8,23,0,6,5,COC1=C(C=C(C=C1)N(CC(=O)N2CCOCC2)S(=O)(=O)C)Cl,0,1
2932316,331.4,C18H21NO3S,55,3.7,23,0,4,3,CC1=CC(=C(C=C1C)S(=O)(=O)N2CCCC3=CC=CC=C32)OC,0,1
2399645,299.4,C18H21NO3,47.6,2.9,22,1,3,7,COC1=CC=C(C=C1)CCC(=O)NCC2=CC=CC=C2OC,0,1
95067,228.31,C10H16N2O2S,71.8,1.1,15,1,4,4,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)N,0,1
4625935,340.4,C18H13FN2O2S,87.3,3.9,24,1,5,4,CC(=O)C1=C(N=C(S1)NC(=O)C2=CC=C(C=C2)F)C3=CC=CC=C3,0,1
5730217,311.8,C18H14ClNO2,42.4,4.7,22,1,3,3,COC1=C(C=C(C=C1)Cl)C=CC2=NC3=C(C=CC=C3O)C=C2,0,1
2432738,283.71,C13H14ClNO4,64.599,2.4,19,1,4,8,C=CCNC(=O)COC(=O)COC1=CC=C(C=C1)Cl,0,1
2468412,323.4,C20H18FNO2,29.5,4.3,24,0,3,5,CN(CC1=CC=C(C=C1)F)C(=O)COC2=CC3=CC=CC=C3C=C2,0,1
776578,290.4,C19H18N2O,32.7,3.5,22,0,1,3,CCC1=NC(=O)C(=C(N1C2=CC=CC=C2)C)C3=CC=CC=C3,0,1
2567791,340.8,C14H17ClN4O2S,99.1,2.7,22,2,4,7,CCCN1C(=O)NN=C1SCC(=O)NCC2=CC=C(C=C2)Cl,0,1
739533,287.3,C19H13NO2,37.4,4.1,22,0,2,1,CC1=CC=CC=C1N2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O,0,1
6460167,317.4,C17H23N3O3,53.1,0.2,23,0,4,3,CN1CCN(CC1)C(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)OC,0,1
4141894,334.4,C17H22N2O3S,105,3.3,23,2,5,6,CC(C1CC2CCC1C2)NC(=O)CSC3=C(C=CC=N3)C(=O)O,0,1
3156713,289.37,C16H23N3O2,61.4,1.7,21,2,3,5,CCN1CCCC1CNC(=O)C(=O)NCC2=CC=CC=C2,0,1
160453,277.23,C13H11NO6,112,0.4,20,2,6,5,C1=CC=C2C(=C1)C(=O)N(C2=O)C(CCC(=O)O)C(=O)O,0,1
9691598,283.37,C17H21N3O,54.4,2.7,21,1,3,3,C1C2CC3CC1CC(C2)(C3)C(=O)NN=CC4=CC=NC=C4,0,1
959115,345.4,C16H15N3O4S,117,1,24,1,6,5,COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CN3C(=O)CCC3=O,0,1
16001242,300.31,C16H16N2O4,73.6,2.4,22,1,5,5,COCCNC(=O)C1=CC2=C(O1)N=C3C=C(C=CC3=C2)OC,0,1
3653409,296.5,C15H24N2S2,81.4,4.1,19,2,2,8,CCCCSCCCNC(=S)NC1=CC=CC=C1C,0,1
6467641,246.35,C15H22N2O,32.299,2.1,18,1,2,3,CC1=CC=C(C=C1)CC(=O)NC2CCN(CC2)C,0,1
17427318,357.75,C16H12ClN5O3,106,3.3,25,1,5,3,CC1=C(C(=CC=C1)C(=O)NC2=C(C=CC(=C2)Cl)N3C=NC=N3)[N+](=O)[O-],0,1
898804,333.7,C17H13ClFNO3,47.6,3.7,23,1,4,4,C1OC2=C(O1)C=C(C=C2)CNC(=O)C=CC3=C(C=CC=C3Cl)F,0,1
1470519,314.4,C12H18N4O2S2,138,1.8,20,2,6,6,CCC(=O)NC1=NN=C(S1)SCC(=O)NC2CCCC2,0,1
4128901,167.21,C8H13N3O,70.1,-0.6,12,1,3,2,C1CC(CN(C1)CC#N)C(=O)N,0,1
6357179,290.27,C13H14N4O4,111,0.8,21,2,6,5,CC(C(=O)O)NC(=O)CCN1C(=O)C2=CC=CC=C2N=N1,0,1
5393006,325.4,C16H15N5OS,111,2.4,23,2,5,4,CC1=CC=C(S1)C2=CC(=NN2)C(=O)NN=C(C)C3=CC=NC=C3,0,1
3411077,294.8,C18H15ClN2,17,3.6,21,1,1,1,C1C2=CC=CC=C2N3C=CC=C3C(N1)C4=CC=CC=C4Cl,0,1
2219067,356.34,C16H16N6O4,132,3.4,26,1,7,6,CCCCN1N=C(N=N1)NC(=O)C2=CC=C(O2)C3=CC=CC=C3[N+](=O)[O-],0,1
2820903,303.8,C15H10ClNS2,66.4,5.3,19,0,3,3,C1=CC=NC(=C1)C2=CC=C(S2)SC3=CC(=CC=C3)Cl,0,1
4916068,284.27,C14H12N4O3,79.1,2.4,21,0,6,5,COC(=O)COC1=CC2=C(C=CC=C2N3C=NN=N3)C=C1,0,1
16192900,294.19,C13H16BrN3,18.8,NULL,17,1,1,2,C=CCN1C2=CC=CC=C2N3C1=NCCC3.Br,0,2
2246686,279.36,C13H17N3O2S,96.3,3.7,19,1,5,7,CCCCCCC1=NN=C(S1)NC(=O)C2=CC=CO2,0,1
1414734,370.4,C18H18N4O5,132,1.6,27,4,7,7,COC1=CC(=CC=C1)OC2=C(NN=C2)C3=C(C=C(C=C3)OCC(=O)NN)O,0,1
2108350,326.4,C17H18N4OS,94.1,3,23,3,3,5,CCOC1=CC=C(C=C1)NC(=S)NCC2=NC3=CC=CC=C3N2,0,1
5237269,246.37,C14H18N2S,56.2,2.8,17,2,1,2,C1CC(C2=CC=CC=C2C1)NC(=S)NC3CC3,0,1
673217,217.22,C12H11NO3,62.5,2,16,2,3,3,C1=CC=C(C(=C1)C(=O)NCC2=CC=CO2)O,0,1
970986,296.8,C14H17ClN2OS,56.6,3.6,19,1,2,6,COC1=C(C=C(C=C1)Cl)NC(=S)N(CC=C)CC=C,0,1
748023,223.22,C11H13NO4,75.6,1.1,16,2,4,5,CCOC1=CC=CC=C1C(=O)NCC(=O)O,0,1
2545942,236.27,C12H16N2O3,71.3,1.7,17,2,3,2,CC1=C(C=CO1)C(=O)NNC(=O)C2CCCC2,0,1
20855152,292.33,C17H16N4O,73.1,3,22,2,5,4,COC1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CC(=CC=C3)N,0,1
735950,311.8,C17H14ClN3O,46.9,4.1,22,1,2,3,CC1=NN(C(=C1)NC(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,0,1
3141860,329.4,C19H20FNO3,66.4,3.6,24,2,4,6,CC1=CC=C(C=C1)CC(C(C)C(=O)NC2=CC=C(C=C2)F)C(=O)O,0,1
896871,286.31,C13H10N4O2S,109,2,20,1,6,3,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3=NN=CS3,0,1
9502278,317.4,C17H23N3O3,78.5,1.7,23,2,3,6,CCC1=CC(=CC=C1)NC(=O)CCCN2C(=O)C(NC2=O)(C)C,0,1
16299231,379.5,C22H25N3O3,78.5,1.9,28,2,3,7,CCNC(=O)C1=CC(=CC=C1)NC(=O)C2CC(=O)N(C2)CCC3=CC=CC=C3,0,1
5068396,317.4,C15H15N3O3S,86.9,2.1,22,2,5,3,CS(=O)(=O)NN1C(NC2=CC=CC=C2C1=O)C3=CC=CC=C3,0,1
3641131,321.4,C20H23N3O,44.7,4,24,1,3,5,CC(C(=O)NN=C(C1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,0,1
16270078,353.5,C16H19NO4S2,88.3,2.3,23,0,5,4,CCN(C1CCS(=O)(=O)C1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,0,1
889915,293.4,C18H19N3O,50.1,4,22,2,3,5,CN1C2=CC=CC=C2N=C1NCC3=CC=CC(=C3O)CC=C,0,1
697160,261.339,C13H15N3OS,83.1,2.8,18,1,4,3,CC(C)(C)C1=CSC(=N1)NC(=O)C2=CN=CC=C2,0,1
2358702,294.3,C14H18N2O5,101,2.6,21,1,5,7,CCC(CC)C(=O)OCC(=O)NC1=CC(=CC=C1)[N+](=O)[O-],0,1
2726935,312.24,C14H11F3N2O3,72.2,2.7,22,1,7,4,CC1=NC(=C(O1)C(F)(F)F)C(=O)NCC(=O)C2=CC=CC=C2,0,1
735513,212.22,C13H9FN2,28.7,3.3,16,1,2,1,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3N2)F,0,1
54680702,153.18,C8H11NO2,40.5,0.5,11,1,2,1,CCN1C(=CC(=CC1=O)O)C,0,1
135519922,308.36,C13H16N4O3S,122,1.5,21,2,6,6,CCCC1=CC(=O)NC(=N1)SCC(=O)NC2=NOC(=C2)C,0,1
24793000,311.4,C18H21N3O2,54.5,2.5,23,1,4,4,COC1=CC=C(C=C1)NC2CCCN(C2)C(=O)C3=CN=CC=C3,0,1
135829862,298.73,C11H15ClN6O2,111,NULL,20,4,7,4,CC1=NN=C(N1N)NN=CC2=C(C(=CC=C2)OC)O.Cl,0,2
2088463,310.8,C18H15ClN2O,42,4,22,1,2,3,CC1=NC2=CC=CC=C2C(=C1)C(=O)NCC3=CC(=CC=C3)Cl,0,1
2238956,344.32,C14H22BrN3S,59.4,3.3,19,2,2,7,CCN(CC)CCCNC(=S)NC1=CC=C(C=C1)Br,0,1
403912,295.34,C16H17N5O,87.4,1.3,22,2,4,2,CC1=CC=C(C=C1)C2=NNC(=C2)C3=C(C(=O)N(N=C3C)C)N,0,1
738354,257.72,C14H12ClN3,30.2,3.4,18,0,2,1,CC1=CC(=NC2=CC(=NN12)C3=CC=C(C=C3)Cl)C,0,1
2649354,296.29,C17H13FN2O2,49.4,2.4,22,1,3,2,C1C(=O)NC2=CC=CC=C2N1C(=O)C=CC3=CC=CC=C3F,0,1
9611400,272.25,C12H14F2N2O3,59.9,3.2,19,1,6,6,CCC(=NNC(=O)OC)C1=CC=C(C=C1)OC(F)F,0,1
5736405,339.9,C18H26ClNO3,38.8,NULL,23,1,4,7,CC(CN1CCCCC1)OC(=O)C=CC2=CC=CC=C2OC.Cl,0,2
2967702,326.4,C19H19FN2O2,49.4,2.3,24,1,3,5,C1C(CN(C1=O)C2=CC=CC=C2)C(=O)NCCC3=CC=CC=C3F,0,1
9632228,207.3,C10H13N3S,59.7,1.8,14,1,1,2,CN(C)C=NC(=S)NC1=CC=CC=C1,0,1
2587214,306.7,C13H11ClN4O3,94.1,1.2,21,1,6,5,CC1=CN=C(C=N1)C(=O)OCC(=O)NC2=NC=C(C=C2)Cl,0,1
3520383,307.4,C20H21NO2,37.4,4.3,23,0,3,3,CCCCN1C(=CC(=C2C(=O)C3=CC=CC=C3C2=O)C=C1C)C,0,1
2461500,319.4,C16H17NO4S,72.1,2.9,22,0,5,4,CC(C)(C)OC(=O)CN1C2=CC=CC3=C2C(=CC=C3)S1(=O)=O,0,1
40076,292.72,C14H13ClN2O3,69.5,NULL,20,2,4,4,COC(=O)C1=CC=CC=C1NC(=O)C2=C[NH+]=CC=C2.[Cl-],0,2
677885,315.16,C15H11BrN2O,38.9,4.1,19,0,3,3,C1=CC=C(C=C1)CC2=NN=C(O2)C3=CC=C(C=C3)Br,0,1
16822730,300.3,C13H11F3N2OS,66.8,2.8,20,1,5,3,CC1=C(NC(=O)N=C1)SCC2=CC(=CC=C2)C(F)(F)F,0,1
3620004,328.38,C14H20N10,93.7,0.3,24,0,8,6,CN(C)CC1=NN=NN1C2=CC(=CC=C2)N3C(=NN=N3)CN(C)C,0,1
670140,231.32,C13H13NOS,57.3,2.2,16,1,2,3,CC1=CC=CC=C1NC(=O)CC2=CC=CS2,0,1
3220232,315.4,C18H21NO4,68.5,3.6,23,1,4,6,CC1=CC=C(C=C1)C(C(=O)NC(C)(C)C)OC(=O)C2=CC=CO2,0,1
5339840,315.28,C14H13N5O4,114,2.6,23,1,8,3,CC1=CC(=NC(=N1)NN=CC2=CC3=C(C=C2[N+](=O)[O-])OCO3)C,0,1
718872,292.76,C14H17ClN4O,47.9,1.5,20,1,4,5,CN(C)CCNC1=C(C(=O)N(N=C1)C2=CC=CC=C2)Cl,0,1
1933027,330.4,C15H14N4O3S,124,2,23,3,5,3,COC1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)C2=CN=CC=C2,0,1
805261,269.36,C13H19NO3S,94.6,3.8,18,2,4,5,CC(C)CC1=CSC(=C1C(=O)O)NC(=O)C(C)C,0,1
1264577,304.4,C15H20N4OS,99.1,2.5,21,1,4,5,CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N2C)SCC(=O)N,0,1
1046,123.11,C5H5N3O,68.9,-0.6,9,1,3,1,C1=CN=C(C=N1)C(=O)N,0,1
24819117,302.3,C16H15FN2O3,59.6,2.7,22,2,4,3,CC(C1=CC2=C(C=C1)OCO2)NC(=O)NC3=CC=C(C=C3)F,0,1
17268241,274.4,C17H26N2O,41.1,4.1,20,2,1,3,CCC1=CC=CC=C1NC(=O)NC2CCCCCCC2,0,1
3502912,317.4,C22H23NO,23.5,3.7,24,1,2,2,C1CCN(CC1)CC#CCC2(C3=CC=CC=C3C4=CC=CC=C42)O,0,1
2100860,216.32,C14H20N2,24.4,2.5,16,1,1,2,CC1=C(C(=CC=C1)C)NC2=NCCCCC2,0,1
2242542,356.72,C16H12ClF3N2O2,58.2,2.7,24,2,5,4,C1=CC=C(C(=C1)C(F)(F)F)NC(=O)CNC(=O)C2=CC=C(C=C2)Cl,0,1
3221248,343.5,C20H29N3O2,61.4,3.5,25,2,2,3,CC1=CC(=CC(=C1)NC(=O)C2CCCN2C(=O)NC3CCCCC3)C,0,1
24043409,277.28,C12H15N5O3,114,2.2,20,1,7,1,C1CCCN(CC1)C2=CC(=C(C3=NON=C23)[N+](=O)[O-])N,0,1
3386297,321.68,C11H11ClF3N5O,52,2.3,21,0,7,2,CC1=NN(C(=O)N1N(C)C2=C(C=C(C=N2)C(F)(F)F)Cl)C,0,1
16195102,271.23,C13H12F3NO2,38.3,3.2,19,1,6,2,CC(=C1CCOC1=O)NC2=CC=CC=C2C(F)(F)F,0,1
2739219,287.34,C14H13N3O2S,90.2,3.1,20,0,6,4,CC1=C(C(=NO1)C)C2=NC(=NO2)CSC3=CC=CC=C3,0,1
8301003,323.4,C13H13N3O3S2,135,2.4,21,1,7,5,CC1=NN=C(S1)SCC(=O)NC(=O)C2=CC=CC=C2OC,0,1
3656150,316.4,C16H16N2O3S,83.6,2,22,2,4,3,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3,0,1
4004542,329.4,C18H23N3O3,78.5,2,24,2,3,4,CCC(C)NC(=O)CN1C(=O)C2(CCC3=CC=CC=C3C2)NC1=O,0,1
2745261,330.4,C15H14N4O3S,132,1.8,23,2,7,5,CC1=C(C(=NO1)C(=O)NN)C2=CSC(=N2)COC3=CC=CC=C3,0,1
4850444,335.5,C18H25NO3S,71.6,3.5,23,1,3,4,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)NC(C)C2CC3CCC2C3,0,1
757368,338.4,C19H18N2O4,75.7,1.6,25,1,4,6,COC1=CC=CC=C1CNC(=O)CCN2C(=O)C3=CC=CC=C3C2=O,0,1
912596,283.32,C17H17NO3,47.6,3.4,21,1,3,3,CC1=CC(=CC(=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)C,0,1
6869261,311.4,C18H21N3O2,53.9,3.5,23,1,4,6,CC1=CC=CC=C1OCC(=O)NN=CC2=CC=C(C=C2)N(C)C,0,1
4872337,309.37,C13H23N7O2,148,3.2,22,4,8,6,C1CCC(CC1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCCCN,0,1
2802130,324.5,C21H28N2O,28.4,4.5,24,1,2,8,CCCN(CCC)CC(CN1C2=CC=CC=C2C3=CC=CC=C31)O,0,1
9623343,266.27,C15H11FN4,50.2,3.1,20,1,5,3,C1=CC=C2C(=C1)C=NN=C2NN=CC3=CC(=CC=C3)F,0,1
2091311,301.3,C16H12FNO2S,54.6,3.8,21,1,4,3,C1=CC=C2C(=C1)C=CC=C2NS(=O)(=O)C3=CC=CC=C3F,0,1
7196695,276.36,C13H16N4OS,96.4,2.1,19,1,5,3,CC1=CC(=C(C=C1)C)CSC2=NN=C(C(=O)N2N)C,0,1
909764,245.27,C14H15NO3,63.2,0.9,18,1,3,4,CC(=O)C(=CC1=CC=C(C=C1)NC(=O)C)C(=O)C,0,1
9268067,247.25,C11H13N5O2,81.9,0.5,18,1,5,5,COC1=CC=CC=C1CNC(=O)CN2C=NN=N2,0,1
4033684,294.3,C14H18N2O5,112,2.2,21,2,5,7,CCCC(CCC(=O)NC1=CC(=CC=C1)[N+](=O)[O-])C(=O)O,0,1
812019,282.75,C12H11ClN2O2S,67.4,2.9,18,1,4,3,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC=C(C=C2)Cl,0,1
1830897,361.8,C16H12ClN3O3S,87.2,2.6,24,1,5,4,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)NS(=O)(=O)C3=CC=CC=C3)Cl,0,1
4151439,323.3,C18H13NO5,80.8,2.1,24,0,5,5,CC(=O)C1=CC=C(C=C1)OC(=O)CN2C(=O)C3=CC=CC=C3C2=O,0,1
1382112,265.29,C11H11N3O3S,102,1.9,18,1,6,4,COC1=CC=C(C=C1)C2=NN=C(S2)NC(=O)OC,0,1
4048060,307.3,C18H13NO4,83.5,2.2,23,2,5,3,CC1=C(C(=O)C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)C(=O)O,0,1
2732407,283.72,C14H15ClFNO2,37.4,3.2,19,0,3,2,CCC1(CC(=O)N(C(=O)C1)C2=CC(=C(C=C2)F)Cl)C,0,1
778279,318.4,C17H22N2O2S,67.4,4.1,22,1,4,5,CC1=CC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)CC(C)C)C,0,1
4556052,423.5,C25H30NO3P,49.8,4.7,30,1,4,8,CC(C)C1=CC=C(C=C1)C(O)P(=O)(C2=CC=C(C=C2)N(C)C)OCC3=CC=CC=C3,0,1
4374043,283.26,C15H10FN3O2,61.8,2.2,21,1,4,1,C1=CC=C2C(=C1)C(=O)N(C=N2)NC(=O)C3=CC=CC=C3F,0,1
3658492,299.4,C19H25NO2,29.5,3.7,22,0,3,2,CC1CC(CN(C1)CC2=CC(=O)OC3=C2C=CC(=C3C)C)C,0,1
25237298,297.35,C17H19N3O2,63.6,2.3,22,1,4,6,CCOC1=CC=C(C=C1)CC(=O)NN=C(C)C2=CN=CC=C2,0,1
19653624,275.2,C11H12Cl2N2S,47.4,3.2,16,1,1,1,C1CCN(C1)C(=S)NC2=C(C(=CC=C2)Cl)Cl,0,1
5292979,275.3,C15H17NO4,72.1,2.6,20,0,4,1,CC1(C(=CC2=CC=CC=C2[N+](=O)[O-])C(=O)C(O1)(C)C)C,0,1
2891204,325.3,C19H16FNO3,57.6,2.9,24,1,4,4,CC(=O)C1=C(C(=O)N(C1C2=CC=C(C=C2)F)CC3=CC=CC=C3)O,0,1
2151955,389.4,C20H27N3O5,79.4,1.3,28,0,5,6,CCN1CCC2=C(C1=O)C=CC=C2OCC(=O)N3CCN(CC3)C(=O)OCC,0,1
5411747,327.2,C12H11BrN2O2S,82.8,3.6,18,1,4,3,CC1=C(C=CO1)C(=O)NN=C(C)C2=CC=C(S2)Br,0,1
808806,350.4,C21H22N2O3,60.8,0.2,26,1,4,5,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)C=CC(=O)O,0,1
1442375,343.5,C19H25N3OS,80.2,4.7,24,1,4,5,CC(C)(C)C1=NC2=CC=CC=C2C(=N1)SCC(=O)NC3CCCC3,0,1
6012169,294.37,C14H18N2O3S,94.4,3.4,20,0,4,2,CC1CC(CN(C1)C(=O)C=CC2=CC=C(S2)[N+](=O)[O-])C,0,1
3964694,271.27,C14H13N3O3,90.8,1.3,20,3,4,4,C=CCC1=C(C(=CC=C1)C=NC2=CNC(=O)NC2=O)O,0,1
2677795,338.4,C20H22N2O3,50.8,2.9,25,1,4,5,COC1=CC=CC(=C1)C=CC(=O)NC2=CC=CC=C2N3CCOCC3,0,1
8439357,336.4,C15H20N4O3S,108,1.5,23,2,5,9,COCCNC(=O)CSC1=NNC(=O)N1CCC2=CC=CC=C2,0,1
135515826,302.35,C16H19FN4O,47.9,1.2,22,1,4,3,CCN1CCN(CC1)C2=NC(=CC(=O)N2)C3=CC=C(C=C3)F,0,1
4272947,315.5,C12H17N3OS3,133,3.3,19,1,6,5,CC(C)(C)C1=CSC(=N1)NC(=O)CSC2=NCCS2,0,1
1478943,290.2,C11H9Cl2NO2S,62.7,2.7,17,0,3,2,C1C(=O)N(C(=O)CS1)CC2=C(C=C(C=C2)Cl)Cl,0,1
17283315,316.4,C18H21FN2S,56.2,4.2,22,2,2,4,CC1=CC(=C(C=C1)C)C(C)NC(=S)NCC2=CC=C(C=C2)F,0,1
8963138,337.5,C15H19N3O2S2,98.9,2.9,22,1,6,4,CNC1=NC(=CS1)C2=CC=C(C=C2)S(=O)(=O)N3CCCCC3,0,1
66721,293.3,C18H15NO3,58.6,4.2,22,2,3,3,COC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2O,0,1
2778591,327.9,C14H14ClNO2S2,93.8,3.3,20,1,4,5,C1=CC=C(C(=C1)N)SCCS(=O)(=O)C2=CC=C(C=C2)Cl,0,1
1475275,269.25,C15H11NO4,65.5,2.5,20,0,5,2,CC1=C(C=C2C(=O)C3=CC=CC=C3OC2=N1)C(=O)OC,0,1
590988,232.24,C11H12N4O2,79.9,1.5,17,2,4,4,CCOC1=CC=C(C=C1)C(=O)NC2=NC=NN2,0,1
16189566,325.4,C16H23NO4S,72.1,2.1,22,0,5,5,CCS(=O)(=O)N1CCCC(C1)C(=O)C2=C(C=C(C=C2)OC)C,0,1
135715143,289.29,C14H15N3O4,108,0.4,21,3,6,4,CC1=C(C=CO1)C(=O)NN=CC2=C(C(=NC=C2CO)C)O,0,1
3157003,325.82,C12H16ClN7S,96.2,3.3,21,0,8,4,CC1=CC(=NC(=N1)Cl)SC2=NC(=NC(=N2)N(C)C)N(C)C,0,1
3160079,313.35,C17H19N3O3,75.4,1.8,23,1,4,4,CCC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=NOC(=C3)C,0,1
5008898,317.77,C16H16ClN3O2,65,4.7,22,0,5,5,CCCCC1=NOC(=N1)C2=C(ON=C2C3=CC=CC=C3Cl)C,0,1
4784055,285.32,C14H11N3O2S,99.3,1.6,20,2,4,2,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=CNC(=O)C=C3,0,1
3827934,257.329,C15H19N3O,35.9,2.6,19,0,2,3,CC1=C(C(=CC=C1)C)N2C(=NN(C2=O)CC3CC3)C,0,1
16194121,357.4,C18H19N3O5,99.5,1.9,26,1,6,6,CCOC(=O)C(C)NC(=O)CN1C2=C(C=N1)C(=O)OC3=C2C=C(C=C3)C,0,1
936375,340.4,C17H16N4O2S,114,2.9,24,4,3,2,CC1=CC(=C(C=C1)C(=O)NC(=S)NC2=CC3=C(C=C2)NC(=O)N3)C,0,1
4371327,274.27,C14H14N2O4,76,0.7,20,0,5,5,CC(=O)COC(=O)C1=NN(C(=O)CC1)C2=CC=CC=C2,0,1
16268834,348.4,C12H16N2O6S2,134,0.7,22,0,7,3,CC1(CCS(=O)(=O)C1)N(C)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-],0,1
6467087,237.29,C13H19NO3,51.5,1.9,17,1,3,3,CC1=CC(=C(O1)C)C(=O)NC(C)C2CCCO2,0,1
1554015,350.4,C19H18N4O3,92.5,3,26,2,5,6,CC1=CC=C(O1)C2=CC(=NN2)C(=O)NN=CC=CC3=CC=CC=C3OC,0,1
2974799,394.8,C19H17ClF2N2O3,67.4,3.3,27,2,5,5,C1CC(OC1)CNC(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3Cl)F)F,0,1
911747,326.4,C18H18N2O2S,90.4,3.3,23,1,4,3,CC1(CC2=C(CO1)SC(=C2C#N)NC(=O)CC3=CC=CC=C3)C,0,1
2732335,283.28,C16H13NO4,66.8,1.4,21,1,4,0,C1C2C=CC1C3C2C(=O)N4C3(OC(=O)C5=CC=CC=C54)O,0,1
3163532,273.3,C18H11NO2,39.2,3.4,21,0,3,1,C1=CC=C2C(=C1)C=CC3=C2OC(=CC3=O)C4=CC=NC=C4,0,1
5123175,361.5,C16H31N3O4S,87.3,0.7,24,1,6,8,CC(C)OCCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCCC2,0,1
2193235,291.5,C16H25N3S,50.6,3.4,20,1,2,4,CCCCC1=CC=C(C=C1)NC(=S)N2CCN(CC2)C,0,1
2221618,260.329,C15H20N2O2,49.4,1.5,19,1,2,4,C1CCN(CC1)C(=O)CNC(=O)CC2=CC=CC=C2,0,1
2480,306.4,C18H30N2O2,55.6,4.5,22,1,4,12,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,0,1
4046943,314.4,C15H14N4O2S,117,2.2,22,1,6,4,CC1=CC(=NO1)NC(=O)CSC2=C(C=C3CCCC3=N2)C#N,0,1
877232,249.27,C15H11N3O,47.8,1.9,19,0,3,3,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)C=O,0,1
1828480,310.37,C14H18N2O4S,84.1,2.1,21,1,5,3,CN(C1CCCCC1)S(=O)(=O)C2=CC3=C(C=C2)NC(=O)O3,0,1
24684685,290.31,C15H18N2O4,59.1,-0.5,21,0,4,1,CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)OCCO3,0,1
971012,326.21,C12H12BrN3OS,83.1,3,18,1,4,4,CCC1=NN=C(S1)NC(=O)CC2=CC=C(C=C2)Br,0,1
4073195,276.72,C14H13ClN2O2,46.3,2.9,19,0,3,2,C1CCN(C1)C(=O)C2=NOC(=C2)C3=CC=C(C=C3)Cl,0,1
5144040,342.4,C18H18N2O3S,67.2,3.7,24,0,4,4,CC1=C(N2C=CC=CC2=C1)C(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C,0,1
