,CID,SID,Solubility_at_pH_7_4,target,Efficacy
29244,2822317,26728233,41.5,0,
29245,2742518,26729305,1.2,0,
29246,2100132,24825799,35.6,0,
29247,4637250,24825630,45.7,0,
29248,24982019,56322279,38.9,0,
29249,2987661,47198789,2.5,0,
29250,1258210,24796832,39.2,0,
29251,6471054,49817086,43.2,0,
29252,935910,26662766,37.5,0,
29253,2891278,24808972,32.6,0,43.9878
29254,135437322,26663062,1.8,0,
29255,3918899,24809639,23.3,0,
29256,741035,47203734,0.2,0,
29257,1259244,24793964,43.4,0,
29258,866027,49641933,0.5,0,
29259,984669,49827871,56.2,0,
29260,2823456,49672304,0.3,0,34.9504
29261,952659,47196740,1.5,0,297.282
29262,901186,24827265,46.0,0,
29263,23724287,47202120,37.4,0,91.1265
29264,2304324,24795340,39.2,0,
29265,6401738,49648581,29.0,0,
29266,2738468,49671254,50.9,0,
29267,706601,49645994,30.5,0,
29268,5194755,26661818,2.8,0,
29269,915563,26662434,1.1,0,
29270,9593567,24806567,32.4,0,
29271,3281266,24788338,2.5,0,
29272,6462422,49717881,12.1,0,50.303
29273,4886814,49648668,53.0,0,
29274,872476,47201796,52.4,0,
29275,2224066,24795474,27.6,0,53.0147
29276,5724186,49823671,33.4,0,
29277,1811005,47195241,2.7,0,77.6406
29278,135418580,26731086,22.8,0,
29279,3227527,24808849,33.3,0,
29280,5715582,26728017,53.0,0,
29281,5505,855782,40.6,0,
29282,4323914,24819375,0.7,0,
29283,2841952,49818925,33.3,0,
29284,3293172,26659435,56.9,0,
29285,2795805,26728345,54.2,0,
29286,2103651,24834595,12.9,0,61.7562
29287,6471827,49728040,52.6,0,
29288,2811823,26729382,0.3,0,
29289,88168,49670221,0.6,0,
29290,2450224,24834469,51.4,0,
29291,1867499,26662270,44.0,0,
29292,945206,26659965,1.7,0,
29293,5916478,26660801,26.4,0,
29294,780643,49644634,1.2,0,
29295,8933910,57267189,50.5,0,
29296,135418969,26731079,29.7,0,
29297,2778550,26726629,38.8,0,
29298,2960739,24820809,42.2,0,38.0268
29299,7254252,49730855,14.4,0,
29300,2313140,24827356,39.9,0,
29301,16374967,49735544,36.3,0,
29302,5393347,26661785,2.0,0,
29303,777925,24785334,29.9,0,
29304,7198537,49678000,46.3,0,124.716
29305,2022258,26725611,24.7,0,
29306,3609289,49666476,0.9,0,
29307,762666,49668556,0.6,0,93.7105
29308,17582529,49648268,40.6,0,
29309,6456930,49678896,44.5,0,
29310,967316,24820071,15.1,0,84.0126
29311,910570,26671504,2.3,0,
29312,2453882,49676455,42.8,0,
29313,785958,49640718,16.9,0,
29314,4792870,49732109,1.2,0,
29315,7454663,49669647,6.3,0,
29316,5017142,49715950,1.8,0,
29317,895797,47197880,38.1,0,
29318,3491594,47204863,14.3,0,38.4835
29319,738487,24783335,1.3,0,
29320,1835781,26664058,0.9,0,128.104
29321,8034688,49825005,40.7,0,
29322,5026726,24828363,11.9,0,94.5786
29323,786042,49641910,47.7,0,100.798
29324,14659,24832774,39.5,0,
29325,9566141,26728969,0.2,0,
29326,7782538,49827529,45.3,0,44.7262
29327,3220335,24818660,1.3,0,
29328,705541,49725518,4.0,0,
29329,740841,26659815,33.8,0,
29330,5790432,24808547,43.5,0,
29331,23724200,47200782,46.2,0,97.8286
29332,2740635,26727159,21.2,0,
29333,16190117,24798446,42.7,0,74.144
29334,4882836,24835926,49.6,0,51.1839
29335,135549910,26667217,29.5,0,24.6715
29336,16193449,24811879,6.5,0,
29337,4064592,51088978,43.7,0,
29338,1473044,24821959,47.3,0,
29339,23669603,24809103,41.4,0,
29340,847784,47194812,32.7,0,
29341,3617218,26661274,6.0,0,
29342,2917851,47197708,7.6,0,
29343,1071908,49729708,40.1,0,
29344,19653712,49825878,44.6,0,
29345,24761056,49664968,1.0,0,
29346,9363380,49675175,50.3,0,
29347,3090974,24786613,6.1,0,
29348,2349790,24829980,2.5,0,
29349,2870138,24808015,30.9,0,
29350,2726475,26727311,0.3,0,
29351,3476082,26663913,37.0,0,
29352,9620528,26658888,2.1,0,
29353,836690,47204791,0.5,0,
29354,768332,24780451,43.2,0,
29355,5339155,47198232,51.9,0,
29356,135616984,49734056,34.8,0,
29357,6889858,49647311,5.4,0,
29358,9614685,26658854,0.5,0,
29359,791827,47202834,5.4,0,
29360,9280425,57257121,45.2,0,
29361,555820,47200832,0.3,0,80.9642
29362,847801,24786653,47.5,0,
29363,1483835,49666691,42.2,0,103.025
29364,24761536,49669976,40.8,0,
29365,16000089,49672859,4.6,0,
29366,2238809,47198703,52.9,0,
29367,4828,855790,37.2,0,
29368,757094,24783539,43.0,0,
29369,924714,47199597,28.1,0,
29370,6459303,24808619,38.9,0,
29371,2356402,49674996,12.1,0,
29372,2346469,49676835,2.1,0,302.546
29373,1032881,49641823,53.8,0,
29374,16343510,49677294,51.7,0,
29375,17585002,49665143,45.7,0,
29376,9204530,57259102,49.1,0,
29377,2952051,47202519,34.7,0,
29378,2827474,24808870,42.1,0,
29379,6467849,49816698,46.7,0,
29380,3160566,47203977,50.8,0,
29381,2093485,24835213,46.0,0,
29382,3618391,26662510,0.3,0,80.9532
29383,5917952,26730717,7.4,0,
29384,5210656,24825974,40.3,0,
29385,882851,47200502,12.0,0,
29386,2872333,24801099,39.9,0,44.5545
29387,3318830,49670663,16.3,0,
29388,25162626,57258622,44.9,0,
29389,2813437,26731349,37.7,0,
29390,3570635,57264430,45.0,0,
29391,904808,26671535,5.6,0,
29392,5350800,26658837,1.3,0,92.0783
29393,16803359,49677431,50.9,0,
29394,1399798,26665948,53.6,0,
29395,1505863,24810120,48.1,0,
29396,24792453,49727665,1.2,0,
29397,8124894,56324533,44.0,0,
29398,135485098,26662678,0.9,0,
29399,6885660,26666477,37.9,0,
29400,135472811,24815234,4.4,0,
29401,854268,24834653,1.6,0,173.863
29402,4269084,49665824,17.0,0,156.353
29403,5703653,26727461,0.2,0,
29404,16682220,26661525,44.0,0,
29405,2461765,24826849,30.2,0,
29406,4974825,49648723,19.5,0,
29407,6459465,47203780,44.7,0,
29408,774750,24811201,45.2,0,67.4067
29409,135613205,49649448,40.8,0,
29410,1651326,24830024,1.0,0,
29411,1472850,24818937,5.7,0,
29412,741726,24834622,36.9,0,
29413,687245,26657569,30.8,0,84.9944
29414,916222,49641219,48.5,0,
29415,5051688,49671098,32.8,0,
29416,2542767,49673077,42.5,0,
29417,2808105,26729385,37.3,0,114.454
29418,2982841,24796367,42.9,0,
29419,2766934,49665823,2.0,0,
29420,9559687,47198146,0.5,0,61.997
29421,20969075,49671054,43.3,0,
29422,93565,56320703,36.8,0,72.0955
29423,2845036,49640792,1.7,0,
29424,1508669,49825752,47.9,0,62.9146
29425,6409929,49671918,23.5,0,
29426,755257,24780237,39.0,0,65.7828
29427,2941535,24808287,8.3,0,
29428,1075453,24806561,53.2,0,
29429,4990600,57269050,11.3,0,
29430,912623,24810396,0.4,0,456.01
29431,3224365,49644841,0.1,0,
29432,16194934,24816506,39.0,0,
29433,945870,26663322,51.4,0,
29434,2988862,49678835,43.3,0,
29435,135584610,49679444,28.9,0,
29436,2471806,49675503,41.5,0,
29437,2500883,24836781,40.1,0,
29438,736569,24779197,17.1,0,
29439,2811801,26728357,38.1,0,
29440,3435816,26667054,12.0,0,
29441,3613025,26667312,49.8,0,
29442,7184012,49680161,6.0,0,
29443,6499786,49678803,24.9,0,
29444,229014,26659174,9.6,0,
29445,623626,49679716,38.8,0,
29446,6889059,49821988,1.2,0,
29447,976376,24786553,39.0,0,
29448,7759290,56324619,41.9,0,
29449,710356,49672860,0.7,0,
29450,2735929,26727676,5.3,0,132.349
29451,4795607,57262459,45.7,0,
29452,18106949,56319531,3.7,0,
29453,2967209,24782409,21.3,0,
29454,135455068,24801001,0.2,0,
29455,2988681,47199599,49.8,0,
29456,25237313,49823677,38.0,0,
29457,17413594,56323677,47.5,0,
29458,714003,49649172,49.6,0,
29459,6489723,49729962,0.4,0,
29460,823914,24786765,9.2,0,
29461,1486173,24819274,44.8,0,170.988
29462,4437021,49645807,1.5,0,
29463,5350558,47197961,6.2,0,
29464,2404988,24803864,6.6,0,
29465,678777,49670473,40.9,0,
29466,20914762,49724101,1.0,0,
29467,16193893,24813034,42.8,0,
29468,2815521,26729866,0.6,0,
29469,2121563,47199560,3.0,0,
29470,718197,49641118,43.0,0,
29471,16682281,26662481,42.6,0,94.3431
29472,677944,47201680,1.4,0,
29473,2463202,24832395,5.6,0,
29474,2967997,24794960,0.6,0,
29475,5165886,49726479,39.9,0,46.992
29476,135533642,49828202,37.3,0,
29477,19589550,47201402,36.5,0,
29478,1471939,49666254,31.8,0,
29479,254285,17504570,28.5,0,57.1739
29480,2840530,24816927,45.6,0,143.751
29481,808195,49642886,0.8,0,122.217
29482,3507182,24816596,1.9,0,
29483,866246,49642635,41.1,0,
29484,7150804,24815275,45.6,0,
29485,748724,49642671,20.6,0,
29486,1920467,26658440,55.2,0,
29487,224146,47204922,0.6,0,
29488,24748001,49649493,32.2,0,101.843
29489,2739176,26730440,2.1,0,
29490,135549793,26671000,40.7,0,57.17
29491,3986424,24781943,0.5,0,
29492,2710887,49822690,5.2,0,
29493,6862973,26663311,54.3,0,
29494,2561826,24834559,44.2,0,
29495,800025,26665374,20.4,0,66.9319
29496,2427105,49676003,13.6,0,
29497,4599302,26667227,39.3,0,
29498,4594459,49666105,40.5,0,
29499,883155,47198068,37.6,0,
29500,1225752,49821389,5.8,0,
29501,3336937,24814104,9.8,0,
29502,7472268,26662461,38.6,0,
29503,5340838,47200677,0.4,0,
29504,3156180,24815916,48.9,0,92.1
29505,6498651,49733339,36.6,0,
29506,198947,24790987,31.6,0,
29507,1486374,49649006,43.8,0,
29508,3512974,24785410,0.2,0,69.4612
29509,4268215,49667404,51.5,0,
29510,5731702,49649577,0.7,0,96.3002
29511,4278078,24822691,17.3,0,50.5483
29512,2307693,26657637,30.9,0,
29513,9405625,57256978,1.4,0,
29514,7207490,24815791,1.7,0,
29515,3158065,47204075,0.4,0,
29516,4881181,24835145,7.7,0,
29517,2547750,49680901,0.5,0,
29518,740480,49644428,9.1,0,
29519,4865148,57261582,44.6,0,
29520,919273,49667853,44.8,0,
29521,2412563,49724855,0.7,0,
29522,2811210,50086807,7.2,0,
29523,2788350,47203965,42.8,0,
29524,16187048,24779332,34.2,0,
29525,23723582,47197417,43.2,0,
29526,2725802,49671808,45.1,0,49.7335
29527,842272,24805302,1.6,0,
29528,8350564,49673459,1.8,0,
29529,3815085,24779111,20.4,0,
29530,7199935,24788301,2.7,0,73.7359
29531,9568905,24827832,18.3,0,
29532,4860066,26662757,8.8,0,
29533,3703123,49676974,46.3,0,
29534,4438134,49666142,23.5,0,54.5635
29535,836671,49665206,0.2,0,
29536,324720,24824160,0.5,0,82.0446
29537,9658773,24816174,1.2,0,
29538,20869720,49670144,33.0,0,
29539,2990476,49647929,52.0,0,
29540,2268095,47203459,42.2,0,
29541,593958,49667891,30.0,0,
29542,9119537,49671675,42.4,0,
29543,5301257,49730561,41.0,0,
29544,2121590,24825278,44.8,0,
29545,6619447,24823573,0.3,0,
29546,7096096,24816723,2.1,0,
29547,24819297,49826337,48.6,0,59.4722
29548,18111710,49826747,12.0,0,
29549,24818717,49824161,5.5,0,62.928
29550,400272,49680351,0.2,0,44.5311
29551,2819124,26728802,0.2,0,
29552,9155553,49724848,3.5,0,
29553,1269285,57260980,38.3,0,
29554,2838544,47199021,32.3,0,176.281
29555,7526388,49677497,50.5,0,
29556,2987746,49724386,36.9,0,
29557,677487,4245397,33.2,0,
29558,135519155,26725963,38.7,0,
29559,2904556,49667771,15.2,0,115.438
29560,5182613,24821613,41.0,0,
29561,5294850,24810825,45.5,0,
29562,3748085,24820253,35.0,0,
29563,25252625,49823625,43.4,0,
29564,2317144,24827495,14.9,0,
29565,2810314,26728129,40.2,0,
29566,9557181,24811279,7.6,0,
29567,2814665,50086550,4.1,0,
29568,2898124,47203161,0.6,0,
29569,2726889,26730810,39.2,0,
29570,2342472,24841300,14.4,0,
29571,2809613,49672193,43.4,0,
29572,670698,49649419,10.0,0,
29573,6502652,47204596,34.8,0,
29574,9583315,26727539,0.6,0,54.4714
29575,4877140,24828195,44.3,0,
29576,993369,49821225,3.1,0,59.0221
29577,135472737,24811809,2.3,0,
29578,7998802,49676320,1.7,0,57.5004
29579,2279354,47200574,2.5,0,
29580,709560,49667000,40.6,0,
29581,2959091,24794517,30.0,0,
29582,1244432,47197319,0.7,0,
29583,5178210,24784335,0.2,0,
29584,25163347,57267360,40.4,0,
29585,15987720,49667274,50.2,0,
29586,2503621,49678073,36.9,0,
29587,793392,49643551,3.4,0,
29588,2970545,49717043,46.9,0,
29589,3128187,49640668,4.2,0,135.649
29590,780282,47200936,47.3,0,
29591,2337233,26658276,35.1,0,
29592,5078684,49726385,51.2,0,
29593,2812128,49672042,44.8,0,
29594,135645960,26660174,4.7,0,
29595,2193449,47197890,4.0,0,
29596,3880166,26663309,3.4,0,
29597,7184013,49676553,39.2,0,
29598,1504305,24785364,26.1,0,
29599,2265472,49665387,14.0,0,
29600,2739179,26730724,0.3,0,
29601,964121,47196563,47.3,0,
29602,2595155,24827454,46.9,0,
29603,3694944,57264495,19.3,0,110.289
29604,3474248,24830843,5.5,0,
29605,6870256,26658358,25.0,0,
29606,971614,24797359,25.4,0,
29607,2195027,47197142,40.4,0,
29608,1491502,24822063,35.2,0,
29609,5334576,49824132,33.4,0,
29610,6468077,47198658,21.7,0,
29611,951606,24780679,35.9,0,
29612,865184,24805392,0.2,0,
29613,892528,49679456,8.5,0,
29614,711807,49644823,2.0,0,
29615,2929094,26671454,2.7,0,
29616,16187374,24780365,48.6,0,
29617,16278081,49676612,5.3,0,
29618,2747539,26729702,24.8,0,
29619,16265693,51087295,49.8,0,
29620,971845,24796330,47.6,0,
29621,807538,49669373,0.9,0,
29622,614567,47196453,31.8,0,
29623,300071,26728092,0.9,0,45.6768
29624,3567067,26663486,0.4,0,
29625,352078,24817324,36.6,0,
29626,5282318,26732627,61.6,0,
29627,1487580,24817689,40.4,0,
29628,4687447,24813937,54.4,0,60.0015
29629,7694012,49648526,28.2,0,120.173
29630,2952210,49640893,5.3,0,
29631,728324,24803043,20.8,0,42.5812
29632,2809825,26729416,0.9,0,89.5174
29633,2313108,24828159,40.9,0,
29634,3660075,24815681,0.7,0,
29635,16823143,49680033,45.5,0,
29636,9593059,24806877,3.3,0,
29637,2955512,24793892,51.3,0,
29638,3775723,49666496,30.3,0,
29639,1123013,47204691,23.5,0,
29640,3260198,24784597,42.6,0,
29641,16822731,49680394,5.1,0,
29642,20916478,49649565,54.2,0,
29643,772589,49640683,41.3,0,
29644,2805117,26728085,1.1,0,67.7343
29645,566938,26728305,47.5,0,85.772
29646,7526295,49680263,40.9,0,
29647,759231,49670488,17.6,0,
29648,24761476,49669445,9.1,0,
29649,1243441,24822602,29.1,0,
29650,872481,24834162,32.7,0,
29651,16291211,49827975,49.9,0,
29652,712647,49647278,0.7,0,
29653,683756,26666888,19.9,0,
29654,11972088,24787970,42.9,0,
29655,2101497,49673407,42.4,0,118.188
29656,3163405,47203528,48.2,0,
29657,578528,49641137,38.4,0,
29658,3142802,24822561,0.3,0,
29659,685684,49667811,46.1,0,
29660,2133441,49676607,33.0,0,
29661,2534664,24839553,49.3,0,
29662,5331368,47198241,30.3,0,
29663,2422308,57261947,44.5,0,66.5998
29664,935766,26665519,7.8,0,
29665,846487,47202741,34.5,0,
29666,974145,24787571,12.1,0,
29667,2528589,24831425,44.3,0,
29668,9207921,49674313,8.3,0,
29669,3959338,24815875,45.3,0,
29670,6285001,26661082,20.2,0,44.9405
29671,2736949,26731532,39.4,0,
29672,785582,49728109,17.3,0,
29673,7216348,49677821,38.0,0,
29674,6880299,24782332,0.3,0,
29675,709477,24805587,0.6,0,
29676,18109242,49828142,41.3,0,
29677,3497776,24810501,0.3,0,
29678,9586807,49816418,1.8,0,236.089
29679,3598848,24822741,0.9,0,
29680,2740544,26731208,50.1,0,
29681,16309119,57265681,46.2,0,
29682,9330053,57264590,47.8,0,
29683,12224379,24802298,43.8,0,46.2998
29684,854979,24826455,37.8,0,
29685,2451102,49675030,44.2,0,
29686,7384409,49677433,38.7,0,
29687,17392694,49817609,41.6,0,
29688,765266,47202874,22.6,0,
29689,6463949,49725886,46.9,0,
29690,965166,49828399,15.8,0,
29691,113058,49670492,2.9,0,
29692,2730228,26732604,37.2,0,
29693,54679953,49642781,0.4,0,
29694,1132611,24822441,26.4,0,
29695,548573,24806478,1.0,0,
29696,3160269,49725153,44.9,0,
29697,6885132,26666741,0.2,0,
29698,25237164,49824103,8.2,0,
29699,856041,49644408,0.3,0,
29700,2741492,24813334,38.5,0,27.8462
29701,4182369,49676683,43.1,0,
29702,2337668,49673509,36.1,0,
29703,2819872,26731555,24.4,0,
29704,2778665,26726641,32.8,0,
29705,716755,49668998,45.5,0,
29706,2787278,24782709,4.3,0,
29707,734297,24780554,2.5,0,
29708,25237299,49823673,7.4,0,
29709,2111481,24830141,30.3,0,
29710,3893106,24834007,30.3,0,80.5879
29711,3718519,49677188,35.2,0,
29712,2552230,24828883,37.5,0,
29713,1264349,24795034,42.2,0,
29714,16319448,49675475,48.8,0,
29715,1438901,24796918,0.6,0,
29716,949366,49646465,8.5,0,97.3965
29717,24761646,49671193,34.2,0,
29718,7728957,26730169,23.9,0,
29719,576732,57260981,46.4,0,89.9346
29720,3290886,24816622,27.9,0,
29721,839714,47202955,0.3,0,
29722,1511401,49724568,46.4,0,
29723,892534,47200653,44.2,0,
29724,135439639,24820721,2.2,0,
29725,1166875,49725299,0.4,0,
29726,2970929,24788503,36.5,0,
29727,9640187,49680092,45.2,0,
29728,757639,49675008,38.1,0,
29729,6470717,49826435,47.4,0,
29730,16288038,49672206,5.2,0,
29731,135455122,24803023,2.1,0,
29732,135403175,47198600,0.3,0,55.7384
29733,5058055,24816537,43.4,0,
29734,15546,47202885,25.5,0,
29735,3849965,24821065,37.9,0,
29736,5159242,24821323,2.8,0,90.6487
29737,840730,26666597,26.3,0,
29738,2815672,49671960,36.8,0,
29739,730782,49672268,38.3,0,
29740,2093193,24839623,16.0,0,
29741,24819619,49827360,8.2,0,64.0273
29742,949237,26660572,19.7,0,60.2715
29743,20867026,49670121,40.5,0,
29744,752256,24809290,1.0,0,
29745,2103808,24834583,2.3,0,49.7603
29746,3968433,47200656,39.3,0,42.1874
29747,16195986,24827066,44.7,0,56.4231
29748,135537505,47201033,0.8,0,
29749,851465,47194983,45.9,0,
29750,4882134,24827707,1.1,0,
29751,2546081,24825963,8.1,0,
29752,1088615,49733322,21.4,0,
29753,2333764,24835571,51.7,0,
29754,2960245,24795797,41.7,0,
29755,763171,49669540,1.0,0,
29756,913895,47196995,11.0,0,
29757,16191238,24799567,41.0,0,
29758,3214251,24809012,50.2,0,
29759,2407203,24828598,10.1,0,
29760,75522,49680422,0.9,0,155.73
29761,16196257,24830812,7.7,0,
29762,2992519,49726762,47.0,0,
29763,5286105,47198450,0.3,0,
29764,4609915,24836971,32.4,0,
29765,4542386,47201345,0.3,0,131.807
29766,2097201,49676122,44.8,0,
29767,5110999,26661249,46.4,0,73.0566
29768,8072867,49665032,56.3,0,
29769,698272,24792276,7.9,0,
29770,5524122,24821123,20.6,0,
29771,16282070,56323723,39.2,0,
29772,746019,49728492,42.0,0,
29773,2251173,47203452,21.3,0,
29774,1490539,49666183,3.5,0,
29775,2824481,49671876,3.4,0,
29776,24980236,56318289,44.9,0,
29777,769909,26662772,48.0,0,
29778,1381033,47198129,52.7,0,
29779,2812454,49671597,29.8,0,
29780,2576098,24831198,45.7,0,62.7834
29781,1512073,24804566,49.0,0,
29782,802528,24809147,33.2,0,
29783,2452882,24827672,41.6,0,88.8152
29784,135418954,26727375,11.2,0,
29785,852567,47194673,35.7,0,
29786,5405567,49665247,2.5,0,
29787,2798261,26730457,0.7,0,
29788,3428809,26662452,30.8,0,
29789,2981754,24796556,35.0,0,
29790,1487437,24820393,26.8,0,
29791,5164207,49676459,47.1,0,
29792,2986591,49641507,37.9,0,
29793,710849,24788420,46.9,0,
29794,15993344,49668385,3.3,0,91.6157
29795,3908389,49645797,26.9,0,
29796,2963256,24787867,37.8,0,109.763
29797,3415575,24803548,39.3,0,56.3101
29798,6091312,49821684,11.2,0,
29799,4987233,49827105,61.9,0,
29800,56642890,26662725,44.5,0,
29801,2367183,24831296,47.9,0,
29802,716472,49679213,29.7,0,
29803,24747019,49643790,38.3,0,116.016
29804,6894459,47201994,0.2,0,
29805,723386,24797604,3.2,0,
29806,54689175,17504266,36.9,0,82.9212
29807,20914075,49677960,52.4,0,
29808,2220684,49828824,2.0,0,108.021
29809,17217870,57258170,2.4,0,
29810,3148047,24821310,50.4,0,
29811,1121149,49666912,1.2,0,
29812,314576,26730930,32.0,0,
29813,2233747,24793992,0.7,0,
29814,2452071,24826953,44.9,0,
29815,7205716,24816259,53.7,0,
29816,5911428,26663597,2.9,0,
29817,970276,24797897,33.7,0,
29818,16807630,49677725,41.0,0,
29819,135495453,49643938,40.7,0,
29820,9617630,49827051,2.0,0,
29821,138628,26659749,10.7,0,
29822,6492814,49726552,32.3,0,
29823,965337,49665598,1.7,0,
29824,951412,26664040,48.5,0,
29825,2348079,24834461,45.2,0,
29826,2994561,47199914,49.7,0,
29827,6470761,47199438,52.1,0,
29828,931485,49679066,42.7,0,63.9057
29829,4916058,24780993,0.2,0,
29830,851245,49728523,35.1,0,
29831,2151930,24816535,41.9,0,41.8252
29832,5934016,26660756,4.8,0,76.2284
29833,1467855,24807725,44.0,0,
29834,761927,24790773,40.9,0,
29835,9621408,49714538,47.3,0,
29836,892508,49642484,10.7,0,
29837,1891353,26663800,57.3,0,49.0426
29838,1471597,24824575,29.7,0,
29839,2728342,26727743,20.1,0,
29840,9582888,26728395,32.2,0,
29841,3462293,24781910,1.5,0,
29842,2792769,49665645,46.1,0,
29843,930151,26663898,0.2,0,
29844,775592,24805368,12.1,0,
29845,3990198,49676240,51.4,0,
29846,231951,47194884,32.0,0,
29847,4220289,49822005,7.5,0,
29848,5078043,24781818,42.6,0,
29849,2442182,24832734,12.1,0,
29850,2458853,24826716,35.9,0,
29851,16682165,26661065,51.2,0,
29852,17510078,49817909,44.7,0,62.5433
29853,2308530,24828301,14.3,0,63.9134
29854,1098620,47201058,38.9,0,
29855,4170459,24816645,52.5,0,
29856,732795,24809023,36.8,0,
29857,1157622,49726961,0.6,0,
29858,7207488,24815520,7.9,0,
29859,9583630,26731443,1.1,0,
29860,855653,49643996,17.4,0,
29861,9557161,26661317,1.5,0,
29862,135630149,26725895,2.0,0,
29863,6881759,26662221,47.5,0,
29864,9110597,49673133,48.7,0,
29865,5155349,24815204,49.4,0,64.2379
29866,1584962,49679795,2.5,0,
29867,2802347,26730499,2.3,0,
29868,16195313,24822828,53.0,0,
29869,777246,47201974,10.3,0,
29870,2528581,24839612,45.5,0,
29871,24819494,49826948,3.1,0,
29872,844046,49641196,39.4,0,41.5817
29873,6457883,49733818,52.0,0,
29874,24761424,49669000,28.6,0,78.9052
29875,2746683,26730584,2.0,0,
29876,4988738,57267491,45.1,0,
29877,748115,26663217,8.2,0,
29878,2808792,26728056,13.0,0,
29879,24747070,49644426,34.2,0,
29880,778757,26666202,8.0,0,
29881,1121612,24792605,20.7,0,
29882,135403744,24781640,42.5,0,
29883,2816002,26729620,18.4,0,
29884,2896825,47201534,42.1,0,
29885,17173832,56324906,1.6,0,
29886,2738398,26730430,53.2,0,
29887,16008319,24811507,4.3,0,
29888,2312917,49673904,36.3,0,
29889,7217462,49677455,12.3,0,54.1292
29890,1093787,49728600,1.3,0,
29891,3046290,49669550,31.3,0,
29892,16311345,49673967,35.9,0,
29893,4060730,47200400,36.5,0,
29894,670759,24805867,41.7,0,
29895,15991680,24823158,44.8,0,
29896,1255233,24822968,25.2,0,
29897,2063384,24834712,6.5,0,
29898,736441,24836091,35.7,0,
29899,2803164,26730464,35.6,0,
29900,670679,49666678,46.1,0,
29901,820979,47195542,32.4,0,
29902,1215283,26661727,51.3,0,
29903,16190609,24798938,31.4,0,
29904,3163480,49729470,38.2,0,
29905,3546592,24783055,33.8,0,
29906,2980131,24794706,38.8,0,
29907,135433199,24791273,17.7,0,
29908,19578010,57261302,46.1,0,
29909,1473436,24822023,24.0,0,
29910,3815063,49666555,32.0,0,
29911,2360199,24834806,48.2,0,
29912,807671,49665240,10.2,0,
29913,22514443,49735830,18.2,0,
29914,2803074,26731261,36.9,0,
29915,20939971,49720213,47.3,0,
29916,2094678,49674168,49.0,0,
29917,135630512,26660841,46.7,0,
29918,6880300,26662239,0.9,0,
29919,960419,24837661,0.7,0,60.9532
29920,877183,49667624,0.8,0,
29921,4367022,24821481,42.5,0,
29922,689742,49670285,34.9,0,
29923,4110792,24812413,37.3,0,
29924,4916158,24820627,0.9,0,
29925,4964924,49674268,33.9,0,
29926,730935,49671379,1.8,0,
29927,900711,24822432,0.2,0,
29928,2819705,26726881,0.8,0,
29929,2435649,24830461,43.2,0,
29930,593923,24821099,19.2,0,
29931,2501787,57266545,6.4,0,
29932,6498818,49678925,50.9,0,
29933,2731118,26727650,29.1,0,
29934,705771,49644093,2.8,0,
29935,2797729,26728071,27.2,0,41.3732
29936,2842374,47200866,40.5,0,
29937,17165448,49724540,49.1,0,
29938,4148310,24823712,4.3,0,
29939,4055237,26667030,32.3,0,78.9806
29940,2901512,47200508,36.1,0,91.4485
29941,935330,49667757,7.4,0,34.6936
29942,135413401,49680369,0.6,0,
29943,18081043,49817565,10.1,0,
29944,6621635,24823885,0.7,0,
29945,16457489,49665027,42.8,0,
29946,70374,50085443,30.6,0,
29947,54683805,49648171,52.4,0,
29948,9592176,24782407,42.7,0,119.228
29949,6903266,24840480,30.5,0,
29950,6621843,49669322,15.6,0,
29951,976659,47196536,31.1,0,86.4644
29952,1940983,49670253,53.9,0,
29953,975925,24786640,0.6,0,
29954,5057302,24834071,42.3,0,
29955,5140903,49670570,6.7,0,
29956,2966314,24795654,2.6,0,111.254
29957,4798604,49673663,34.8,0,
29958,9556881,49824480,0.1,0,
29959,4203612,26663506,0.5,0,55.3338
29960,6458740,49679055,37.5,0,
29961,16194987,24816717,54.9,0,
29962,1094976,49641397,53.6,0,69.1746
29963,7740866,57265184,46.9,0,
29964,4790578,49675559,50.5,0,
29965,3122290,47203529,44.6,0,
29966,16241107,49677365,45.4,0,
29967,2771064,24815740,29.3,0,76.9982
29968,20877944,49735990,0.8,0,
29969,872778,49726288,0.3,0,
29970,2805513,26728626,31.2,0,
29971,135411655,26727633,0.3,0,56.5049
29972,747986,49727252,19.2,0,
29973,2446441,49671693,0.8,0,
29974,3794307,26661963,44.8,0,
29975,7416144,56320073,0.7,0,
29976,2811873,26728355,1.4,0,
29977,2573256,47198810,49.2,0,
29978,135458690,47204387,1.7,0,
29979,738896,49647936,34.0,0,
29980,5227138,49672489,50.4,0,
29981,2093194,49680321,1.9,0,
29982,2948386,47196622,44.5,0,
29983,4962437,26658236,36.6,0,66.5939
29984,135573172,49731072,0.6,0,
29985,747582,26660852,1.7,0,138.228
29986,2801295,26728628,15.7,0,
29987,945500,49667353,0.6,0,
29988,23605333,49649681,43.7,0,
29989,2810744,49679989,0.3,0,
29990,685263,24803950,29.4,0,
29991,1810595,49821242,5.5,0,
29992,9593725,47203475,40.4,0,
29993,764351,24809734,1.0,0,
29994,4973688,49664992,0.2,0,89.6929
29995,754985,49642230,4.2,0,
29996,4124908,49667434,51.7,0,
29997,4668928,50085517,51.5,0,
29998,24792381,49727074,41.1,0,47.8536
29999,2129011,57266939,13.3,0,
30000,16195589,24823834,4.1,0,67.378
30001,5919042,49679118,42.5,0,
30002,25237444,49823516,8.0,0,
30003,5176819,24827374,11.1,0,
